,maker_num,model_num,detail_num,cost,exchange,repair
1312,1,552,1243,808429.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1313,1,552,1243,307797.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1314,1,552,1243,294109.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1315,1,552,1243,310349.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1318,1,552,1243,738769.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1319,1,552,1243,738769.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1320,1,552,1243,276039.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1321,1,552,1243,270989.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1322,1,552,1243,298879.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1323,1,552,1243,275449.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1329,1,552,1243,536019.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1330,1,552,1243,271549.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1331,1,552,1243,322989.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1332,1,552,1243,289599.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1333,1,552,1243,905327.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1339,1,552,1243,126530.0,Wheel:exchange,Wheel:exchange
1341,1,552,1243,126530.0,Wheel:exchange,Wheel:exchange
1344,1,552,1243,459689.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1345,1,552,1243,327129.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1347,1,552,1243,493899.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1348,1,552,1243,469979.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1349,1,552,1243,607807.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1350,1,552,1243,277599.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1351,1,552,1243,265529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1352,1,552,1243,265529.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1353,1,552,1243,277599.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1354,1,552,1243,607807.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1355,1,552,1243,469979.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1356,1,552,1243,493899.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1358,1,552,1243,327129.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1359,1,552,1243,459689.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1362,1,552,1243,126530.0,Wheel:exchange,Wheel:exchange
1364,1,552,1243,126530.0,Wheel:exchange,Wheel:exchange
1370,1,552,1243,905327.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1371,1,552,1243,289599.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1372,1,552,1243,322989.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1373,1,552,1243,271549.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1374,1,552,1243,536019.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1380,1,552,1243,275449.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1381,1,552,1243,298879.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1382,1,552,1243,270989.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1383,1,552,1243,276039.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1384,1,552,1243,738769.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1385,1,552,1243,738769.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1388,1,552,1243,310349.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1389,1,552,1243,294109.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1390,1,552,1243,307797.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1391,1,552,1243,808429.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1392,1,552,1243,261399.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1393,1,552,1243,808429.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1394,1,552,1243,320249.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1396,1,552,1243,299127.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1397,1,552,1243,524069.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1403,1,552,1243,146780.0,Wheel:exchange,Wheel:exchange
1412,1,552,1243,437238.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1413,1,552,1243,554812.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1414,1,552,1243,479378.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1415,1,552,1243,171029.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1416,1,552,1243,286999.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1417,1,552,1243,371239.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1419,1,552,1243,396542.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1420,1,552,1243,546249.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1421,1,552,1243,319232.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1428,1,552,1243,412128.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1429,1,552,1243,525776.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1440,1,552,1439,285829.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1445,1,552,1439,321319.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1446,1,552,1439,435059.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1447,1,552,1439,256629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1449,1,552,1439,526219.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1450,1,552,1439,477029.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1451,1,552,1439,222199.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1456,1,552,1439,414770.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1459,1,552,1439,433039.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1460,1,552,1439,649619.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
1465,1,552,1439,321299.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
1466,1,552,1439,538529.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
1470,1,552,1439,505909.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1472,1,552,1439,307799.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1474,1,552,1439,377779.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1475,1,552,1439,341659.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1476,1,552,1439,340179.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1478,1,552,1439,355952.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1479,1,552,1439,619288.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1480,1,552,1439,405878.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1482,1,552,1439,424609.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1485,1,552,1439,517389.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1486,1,552,1439,785709.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1488,1,552,1439,732869.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1489,1,552,1439,181319.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1495,1,552,1439,364645.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1496,1,552,1439,593367.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1497,1,552,1439,432329.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1498,1,552,1439,249019.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1499,1,552,1439,253149.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1504,1,552,1439,793309.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1508,1,552,1439,363687.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1509,1,552,1439,438169.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1512,1,552,1439,422559.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1514,1,552,1439,283539.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1515,1,552,1439,525049.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1516,1,552,1439,525049.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1517,1,552,1439,289589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1518,1,552,1439,289589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1522,1,552,1439,479629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1524,1,552,1439,915169.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1526,1,552,1439,262229.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1528,1,552,1439,690079.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1529,1,552,1439,362689.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1530,1,552,1439,265219.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1531,1,552,1439,644659.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1533,1,552,1439,745179.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1536,1,552,1439,745179.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1538,1,552,1439,644659.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1539,1,552,1439,265219.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1540,1,552,1439,362689.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1541,1,552,1439,690079.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1543,1,552,1439,262229.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1545,1,552,1439,915169.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1547,1,552,1439,479629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1551,1,552,1439,289589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1552,1,552,1439,289589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1553,1,552,1439,525049.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1554,1,552,1439,525049.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1555,1,552,1439,283539.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1557,1,552,1439,422559.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1560,1,552,1439,438169.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1561,1,552,1439,363687.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1565,1,552,1439,793309.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1570,1,552,1439,253149.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1571,1,552,1439,249019.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1572,1,552,1439,432329.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1573,1,552,1439,593367.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1574,1,552,1439,364645.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1580,1,552,1439,181319.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1581,1,552,1439,732869.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1583,1,552,1439,785709.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1584,1,552,1439,517389.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1587,1,552,1439,424609.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1589,1,552,1439,405878.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1590,1,552,1439,619288.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1591,1,552,1439,355952.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1593,1,552,1439,340179.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1594,1,552,1439,341659.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1595,1,552,1439,377779.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1597,1,552,1439,307799.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1610,1,552,1600,76254.0,Wheel:exchange,Wheel:exchange
1612,1,552,1600,127909.0,Wheel:exchange,Wheel:exchange
1642,1,552,1600,332620.0,Wheel:exchange,Wheel:exchange
1645,1,552,1600,231180.0,Wheel:exchange,Wheel:exchange
1662,1,552,1600,231180.0,Wheel:exchange,Wheel:exchange
1665,1,552,1600,332620.0,Wheel:exchange,Wheel:exchange
1683,1,556,1682,238339.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1687,1,556,1682,259289.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1689,1,556,1682,210479.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1690,1,556,1682,263719.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1691,1,556,1682,582509.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1692,1,556,1682,304209.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1693,1,556,1682,553539.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1694,1,556,1682,406919.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1695,1,556,1682,340599.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1698,1,556,1682,546029.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1699,1,556,1682,349119.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1700,1,556,1682,273240.0,Wheel:exchange,Wheel:exchange
1701,1,556,1682,615919.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1702,1,556,1682,479969.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1703,1,556,1682,501079.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1704,1,556,1682,796189.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1705,1,556,1682,796189.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1706,1,556,1682,579839.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1708,1,556,1682,260638.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating"
1712,1,556,1682,362119.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1714,1,556,1682,205639.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1716,1,556,1682,682119.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1717,1,556,1682,295259.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1718,1,556,1682,231369.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1722,1,556,1682,102870.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
1723,1,556,1682,212480.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange
1728,1,556,1682,356379.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1731,1,556,1682,787240.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1733,1,556,1682,574119.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1734,1,556,1682,593379.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1735,1,556,1682,552189.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1736,1,556,1682,915099.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1742,1,556,1682,321799.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
1743,1,556,1682,301179.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1744,1,556,1682,313298.0,"Front bumper:coating,exchange","Front bumper:coating,exchange"
1745,1,556,1682,388329.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1746,1,556,1682,451910.0,Wheel:exchange,Wheel:exchange
1755,1,556,1682,84530.0,Wheel:exchange,Wheel:exchange
1756,1,556,1682,367029.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1757,1,556,1682,249359.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1758,1,556,1682,281999.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1759,1,556,1682,266309.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1760,1,556,1682,579969.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1762,1,556,1682,659069.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1763,1,556,1682,674599.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
1764,1,556,1682,710179.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
1765,1,556,1682,550032.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1770,1,556,1682,420669.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1773,1,556,1682,205160.0,Wheel:exchange,Wheel:exchange
1780,1,556,1682,795509.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1781,1,556,1682,613249.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1782,1,556,1682,292582.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1783,1,556,1682,590531.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1784,1,556,1682,196999.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1785,1,556,1682,234618.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
1786,1,556,1682,489998.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1787,1,556,1682,319442.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1788,1,556,1682,796869.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1789,1,556,1682,449889.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1790,1,556,1682,312378.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
1791,1,556,1682,346459.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1793,1,556,1682,456510.0,Wheel:exchange,Wheel:exchange
1796,1,556,1682,656319.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1797,1,556,1682,667628.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1807,1,556,1682,25200.0,Wheel:exchange,Wheel:exchange
1814,1,556,1682,417550.0,Wheel:exchange,Wheel:exchange
1819,1,556,1682,317207.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1820,1,556,1682,345487.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1821,1,556,1682,322704.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1822,1,556,1682,392207.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1824,1,556,1682,587599.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1825,1,556,1682,475769.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
1826,1,556,1682,297469.0,Side mirror:exchange,Side mirror:exchange
1827,1,556,1682,620909.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1829,1,556,1682,788629.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1830,1,556,1682,362747.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1832,1,556,1682,390589.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1833,1,556,1682,258069.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1834,1,556,1682,570609.0,"Bumper:coating,exchange","Bumper:coating,exchange"
1837,1,556,1682,389427.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
1838,1,556,1682,1157797.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
